kind,judge_id,judge_name,corps_key,corps_name,caption,division,n,mean_residual,raw_mean_residual,shrinkage_mean_residual,se,ci95_low,ci95_high,mean_abs_residual,positive_pct,z,seasons
judge_corps_caption,t-slaughter-1,Tom Slaughter,001j000000h3xwcaav,Santa Clara Vanguard,VA,World Class,5,0.1497,0.5218,0.0576,0.2275,-0.2962,0.5955,0.4032,0.4,0.658,"2022,2025"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwxa3aal,Mandarins,GE1,World Class,21,-0.0793,-0.228,-0.0574,0.378,-0.8203,0.6616,1.0752,0.7619,-0.2098,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_corps_caption,f-morris-1,Frank Morris,001j000000iwwsqaal,Blue Stars,GE1,World Class,6,0.1338,0.4512,0.0573,0.2796,-0.4143,0.6818,0.5074,0.5,0.4785,"2013,2014,2015,2016"
judge_corps_caption,s-page-1,Steven Page,001j000000iwxa0aal,Legends,MB,Open Class,15,0.0879,0.4396,0.0573,0.1363,-0.1792,0.355,0.4338,0.6,0.6451,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000i6kfgaan,The Cadets,MA,World Class,25,-0.0757,0.2632,-0.0573,0.1113,-0.2939,0.1425,0.331,0.44,-0.6799,"2013,2014,2015,2016,2017,2018,2019,2022,2023"
judge_corps_caption,d-aydelott-1,David Aydelott,001j000000i6lenaa3,Madison Scouts,MA,World Class,5,-0.1488,-0.3007,-0.0572,0.7135,-1.5473,1.2497,1.2128,0.6,-0.2085,"2016,2018,2019"
judge_corps_caption,j-rhodes-1,Jodie Rhodes,001j000000iwwsqaal,Blue Stars,GE2,World Class,13,-0.0923,0.2935,-0.0572,0.2402,-0.5631,0.3784,0.5636,0.6154,-0.3845,"2022,2023,2024,2025"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000iwxa5aal,Music City,MA,Open Class,16,-0.0857,0.1877,-0.0571,0.3028,-0.6791,0.5077,0.835,0.375,-0.2831,"2013,2014,2016,2017,2018,2019,2023,2024,2025"
judge_corps_caption,p-haines-1,Phillip Haines,001j000000iwx99aad,Columbians,MB,Open Class,7,0.1223,0.2952,0.0571,0.2584,-0.3843,0.6288,0.5042,0.7143,0.4731,"2017,2018,2019,2022,2025"
judge_corps_caption,c-hestin-1,Chris Hestin,001j000000h3xrnaav,Phantom Regiment,GE2,World Class,5,-0.1484,0.0046,-0.0571,0.6263,-1.3759,1.079,0.8955,0.6,-0.237,"2017,2018,2022"
judge_corps_caption,k-baker-1,Keith Baker,001j000000iwx9aaat,Crossmen,VP,World Class,5,0.1482,0.3602,0.057,0.1773,-0.1993,0.4958,0.3101,0.6,0.836,"2013,2014,2017,2018,2022"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwx93aad,Seattle Cascades,MA,World Class,5,0.1479,0.0991,0.0569,0.4087,-0.6531,0.9489,0.6742,0.6,0.3619,"2013,2017,2025"
judge_corps_caption,k-kuhn-1,Kim Kuhn,001j000000qzs1qaaf,River City Rhythm,VP,Open Class,5,0.148,0.386,0.0569,0.1699,-0.1851,0.481,0.3073,0.8,0.8708,"2017,2018,2019"
judge_corps_caption,w-rickart-1,Warren Rickart,001j000000iwwsoaal,Blue Knights,CG,World Class,9,-0.1076,0.3101,-0.0569,0.2619,-0.621,0.4058,0.4166,0.7778,-0.4106,"2019,2022,2023,2024,2025"
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000iwxa5aal,Music City,VP,World Class,6,-0.1326,0.0609,-0.0568,0.1993,-0.5231,0.258,0.3782,0.5,-0.6652,"2019,2023,2025"
judge_corps_caption,j-harper-1,Jeff Harper,001j000000i6kfgaan,The Cadets,MB,World Class,14,0.0891,-0.0271,0.0567,0.3667,-0.6297,0.8079,0.7457,0.8571,0.243,"2014,2015,2016,2017,2019,2022"
judge_corps_caption,j-bell-1,John Bell,001j000000h3xrnaav,Phantom Regiment,MA,World Class,5,0.1473,0.5731,0.0567,0.1348,-0.1169,0.4115,0.2838,0.8,1.093,"2014,2015,2018,2022"
judge_corps_caption,p-madden-1,Phil Madden,001j000000iwxafaa1,The Cavaliers,VA,World Class,7,0.1213,0.3091,0.0566,0.1204,-0.1147,0.3572,0.2266,0.4286,1.0074,"2015,2016,2023,2024"
judge_corps_caption,w-rickart-1,Warren Rickart,001j000000iwwsqaal,Blue Stars,GE1,World Class,5,-0.1469,0.156,-0.0565,0.1556,-0.452,0.1581,0.2501,0.4,-0.9441,"2022,2023"
judge_corps_caption,m-davis-1,Mike Davis,001j000000iwxaeaa1,The Academy,MP,World Class,8,0.1129,0.3084,0.0564,0.0952,-0.0737,0.2995,0.2274,0.625,1.1858,"2013,2015,2016,2017,2018,2019,2023"
judge_corps_caption,m-turner-1,Michael Turner,001j000000i6lenaa3,Madison Scouts,CG,World Class,15,0.0865,0.2076,0.0564,0.2465,-0.3967,0.5697,0.7541,0.8,0.3509,"2013,2014,2015,2016,2017,2018,2023,2024,2025"
judge_corps_caption,c-costanza-1,Curtis Costanza,001j000000iwxa5aal,Music City,GE1,Open Class,9,0.1066,0.6916,0.0564,0.2704,-0.4235,0.6366,0.6875,0.6667,0.3941,"2013,2014,2015,2016"
judge_corps_caption,t-hall-1,Troy Hall,001j000000iwxaeaa1,The Academy,MP,World Class,5,0.1467,0.652,0.0564,0.1667,-0.1801,0.4735,0.3342,0.6,0.8799,"2015,2016,2018,2023"
judge_corps_caption,j-gilley-1,Jackie Gilley,001j000000i6jmbaaf,Blue Devils B,VP,Open Class,5,0.1465,0.7776,0.0564,0.1686,-0.1839,0.4769,0.2976,0.6,0.8691,"2017,2018,2019,2022"
judge_corps_caption,b-brahan-1,Beverly Brahan,001j000000iwx93aad,Seattle Cascades,CG,World Class,5,-0.1467,0.2524,-0.0564,0.6412,-1.4035,1.11,0.9347,0.8,-0.2288,"2023,2024,2025"
judge_corps_caption,a-lo-1,Albert Lo,001j000000iwxaeaa1,The Academy,MA,World Class,7,-0.1207,0.2003,-0.0563,0.4859,-1.0732,0.8317,0.7444,0.5714,-0.2484,"2013,2014,2015,2018"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000h3xrnaav,Phantom Regiment,VP,World Class,12,0.0939,0.0652,0.0563,0.3231,-0.5394,0.7272,0.6769,0.75,0.2905,"2013,2014,2015,2017,2019,2023,2024"
judge_corps_caption,c-romanowski-1,Chris Romanowski,001j000000iwx9saad,Guardians,MA,Open Class,8,-0.1126,0.0609,-0.0563,0.381,-0.8593,0.634,0.8719,0.5,-0.2957,"2018,2019,2023,2024"
judge_corps_caption,g-llacer-1,Greg Llacer,001j000000iwxa5aal,Music City,GE1,World Class,5,-0.1463,0.2817,-0.0563,0.1499,-0.4401,0.1476,0.2806,0.4,-0.9756,"2022,2023,2024"
judge_corps_caption,m-kelly-1,Mickey Kelly,001j000000iwxafaa1,The Cavaliers,CG,World Class,6,0.1312,-0.2412,0.0562,0.8002,-1.4371,1.6995,1.4157,0.8333,0.164,"2014,2015,2016,2017,2018"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000iwxa7aal,Pacific Crest,MA,World Class,19,-0.0797,0.0931,-0.0561,0.2772,-0.6231,0.4636,0.6292,0.6842,-0.2876,"2013,2014,2016,2017,2022,2023,2024,2025"
judge_corps_caption,m-griffin-1,Marty Griffin,001j000000iwwssaal,Boston Crusaders,MA,World Class,9,0.1059,0.1835,0.0561,0.4597,-0.7951,1.0068,1.061,0.7778,0.2304,"2013,2022,2024,2025"
judge_corps_caption,j-denton-1,Joel Denton,001j000000iwxajaa1,Troopers,MB,World Class,5,0.1459,0.5021,0.0561,0.0675,0.0136,0.2782,0.1772,0.8,2.1609,"2014,2016,2018,2023"
judge_corps_caption,d-padilla-1,Damon Padilla,001j000000iwxadaa1,Spirit of Atlanta,GE1,World Class,8,0.1121,0.217,0.0561,0.177,-0.2348,0.459,0.4011,0.625,0.6335,"2019,2023,2024,2025"
judge_corps_caption,t-ochran-1,Timothy Ochran,001j000000iwwsoaal,Blue Knights,VA,World Class,23,-0.0755,-0.2622,-0.056,0.3704,-0.8015,0.6506,1.3166,0.7391,-0.2037,"2013,2014,2015,2016,2017,2018,2019,2024,2025"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwwsqaal,Blue Stars,GE1,World Class,8,0.1121,0.292,0.056,0.1041,-0.0919,0.3161,0.2683,0.5,1.0768,"2017,2019,2022,2023,2024,2025"
judge_corps_caption,d-padilla-1,Damon Padilla,001j000000iwx9oaad,Genesis,GE1,World Class,6,0.1306,0.2808,0.056,0.2066,-0.2743,0.5355,0.3737,0.5,0.632,"2019,2022,2024,2025"
judge_corps_caption,m-howard-1,Mike Howard,001j000000iwwssaal,Boston Crusaders,GE2,World Class,6,0.1307,0.3323,0.056,0.2095,-0.28,0.5414,0.4226,0.6667,0.6236,"2023,2024,2025"
judge_corps_caption,s-adamo-1,Sal Adamo,001j000000i6lenaa3,Madison Scouts,VA,World Class,6,-0.1303,0.0077,-0.0559,0.183,-0.489,0.2284,0.3754,0.5,-0.7122,"2015,2016,2023,2024"
judge_corps_caption,j-howell-1,John Howell,001j000000qzs1qaaf,River City Rhythm,GE1,Open Class,5,-0.1453,-0.1583,-0.0559,0.2371,-0.6101,0.3194,0.422,0.4,-0.6129,"2015,2018,2024,2025"
judge_corps_caption,r-kemp-1,Richard Kemp,001j000000iwx91aad,Carolina Crown,GE1,World Class,18,-0.0807,-0.2419,-0.0558,0.3802,-0.8259,0.6646,1.0233,0.7778,-0.2121,"2013,2014,2015,2016,2017,2018"
judge_corps_caption,t-fox-1,Todd Fox,001j000000iwwsqaal,Blue Stars,MP,World Class,10,-0.1003,0.2619,-0.0557,0.1573,-0.4085,0.2079,0.3424,0.5,-0.638,"2013,2014,2016,2017,2022,2023"
judge_corps_caption,k-turner-1,Ken Turner,001j000000iwx91aad,Carolina Crown,MA,World Class,8,0.1108,-0.0851,0.0554,0.4171,-0.7067,0.9283,0.8664,0.75,0.2657,"2013,2016,2017,2019,2022,2024,2025"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000i6i9saav,Blue Devils,MP,World Class,5,-0.1437,0.5609,-0.0553,0.6249,-1.3685,1.0811,0.9144,0.4,-0.2299,"2013,2016,2019"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwx97aad,Colt Cadets,VA,Open Class,5,0.1439,0.336,0.0553,0.6306,-1.0921,1.3799,1.0793,0.8,0.2282,"2013,2018,2025"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwxaeaa1,The Academy,GE2,World Class,17,0.0814,-0.0418,0.0553,0.294,-0.4949,0.6576,0.6317,0.8235,0.2768,"2013,2014,2015,2016,2017,2019,2023,2024"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000iwxa5aal,Music City,VP,Open Class,6,0.1287,-0.6192,0.0552,0.3246,-0.5075,0.765,0.6623,0.5,0.3966,"2015,2017,2022,2023,2024"
judge_corps_caption,b-kuhn-1,Blair Kuhn,001j000000iwxa1aal,Les Stentors,VA,Open Class,5,-0.143,0.0842,-0.055,0.2272,-0.5884,0.3023,0.3636,0.4,-0.6295,"2022,2023,2024,2025"
judge_corps_caption,m-teal-1,Mark Teal,001j000000iwwssaal,Boston Crusaders,MP,World Class,7,0.1174,0.4493,0.0548,0.1807,-0.2368,0.4717,0.3759,0.8571,0.6499,"2016,2017,2018,2019,2024"
judge_corps_caption,m-davis-1,Mike Davis,001j000000iwxa7aal,Pacific Crest,MP,World Class,5,0.1423,0.3694,0.0547,0.3158,-0.4766,0.7612,0.5521,0.6,0.4506,"2016,2019,2022,2024,2025"
judge_corps_caption,m-stone-1,Michael Stone,001j000000i6i9saav,Blue Devils,GE1,World Class,24,0.0728,-0.1011,0.0546,0.2886,-0.4928,0.6384,0.8892,0.7917,0.2524,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,j-harper-1,Jeff Harper,001j000000iwwsqaal,Blue Stars,MB,World Class,11,-0.0943,-0.1923,-0.0546,0.3272,-0.7356,0.547,0.5634,0.6364,-0.2881,"2013,2014,2016,2017,2019,2022,2023"
judge_corps_caption,a-lo-1,Albert Lo,001j000000iwxaeaa1,The Academy,MB,World Class,12,0.091,0.2135,0.0546,0.3983,-0.6897,0.8717,0.7842,0.9167,0.2285,"2013,2014,2015,2018,2019"
judge_corps_caption,c-raichle-1,Chris Raichle,001j000000iwxacaa1,Spartans,VA,Open Class,7,-0.1171,-0.9985,-0.0546,0.6865,-1.4626,1.2284,1.5222,0.4286,-0.1706,"2015,2016,2017,2018,2019,2023"
judge_corps_caption,j-gilley-1,Jackie Gilley,001j000000iwxakaa1,Vanguard Cadets,GE1,Open Class,5,0.142,0.9355,0.0546,0.2722,-0.3915,0.6756,0.4624,0.8,0.5217,"2015,2017,2019"
judge_corps_caption,m-mccourt-1,Meghan McCourt,001j000000iwx91aad,Carolina Crown,GE1,World Class,8,0.1093,0.3565,0.0546,0.1539,-0.1925,0.411,0.3289,0.625,0.7097,"2019,2022,2023,2025"
judge_corps_caption,j-davila-1,Julie Davila,001j000000iwxa3aal,Mandarins,MP,World Class,11,0.0941,-0.0144,0.0545,0.4234,-0.7356,0.9239,1.0373,0.7273,0.2224,"2016,2017,2018,2019,2023,2024,2025"
judge_corps_caption,m-mccourt-1,Meghan McCourt,001j000000i6lenaa3,Madison Scouts,GE1,World Class,5,0.1415,0.3667,0.0544,0.1136,-0.0811,0.3641,0.2003,0.6,1.2457,"2022,2023,2025"
judge_corps_caption,m-howard-1,Mike Howard,001j000000iwx99aad,Columbians,GE2,Open Class,5,0.1413,0.5342,0.0544,0.2542,-0.3569,0.6395,0.4905,0.6,0.556,"2023,2024,2025"
judge_corps_caption,d-torchia-1,Debbie Torchia,001j000000iwxa7aal,Pacific Crest,CG,World Class,8,-0.1086,-0.1965,-0.0543,0.526,-1.1396,0.9224,0.9716,0.625,-0.2064,"2013,2015,2016,2017,2018"
judge_corps_caption,b-kuhn-1,Blair Kuhn,001j000000iwxadaa1,Spirit of Atlanta,VA,World Class,6,0.1266,-0.1175,0.0543,0.6891,-1.224,1.4772,1.2044,0.8333,0.1837,"2018,2019,2025"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000h3xwcaav,Santa Clara Vanguard,GE2,World Class,19,-0.0767,-0.0484,-0.054,0.2877,-0.6406,0.4871,0.8091,0.7368,-0.2668,"2013,2014,2015,2016,2017,2018,2019,2022,2024"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000iwxa8aal,Pioneer,GE2,World Class,13,-0.0873,-0.2349,-0.054,0.3621,-0.7969,0.6223,0.9051,0.6923,-0.2411,"2013,2014,2015,2016,2017,2018"
judge_corps_caption,j-davila-1,Julie Davila,001j000000iwx9uaad,Impulse,MP,Open Class,5,-0.1403,-0.4842,-0.054,0.6229,-1.3612,1.0806,0.9232,0.6,-0.2252,"2016,2018,2019,2024,2025"
judge_corps_caption,e-martinez-1,Ed Martinez,001j000000iwx9uaad,Impulse,GE1,Open Class,6,-0.1257,0.6856,-0.0539,0.0617,-0.2467,-0.0048,0.1643,0.3333,-2.0373,"2018,2019"
judge_corps_caption,g-miller-1,Gerry Miller,001j000000qzs1qaaf,River City Rhythm,GE2,Open Class,5,-0.1401,-0.0095,-0.0539,0.4623,-1.0461,0.766,0.7579,0.6,-0.303,"2019,2022,2025"
judge_corps_caption,b-brahan-1,Beverly Brahan,001j000000iwx9aaat,Crossmen,CG,World Class,7,0.1155,0.471,0.0539,0.2021,-0.2807,0.5116,0.4183,0.8571,0.5712,"2022,2023,2024,2025"
judge_corps_caption,g-howarth-1,Gifford Howarth,001j000000iwx98aad,Colts,MA,World Class,5,-0.1398,-0.4219,-0.0538,0.5576,-1.2326,0.953,0.8117,0.6,-0.2507,"2017,2018,2019,2024"
judge_corps_caption,r-kemp-1,Richard Kemp,001j000000iwxaeaa1,The Academy,CG,World Class,5,0.1393,0.2506,0.0536,0.6156,-1.0672,1.3458,1.0005,0.4,0.2263,"2014,2015,2016,2017"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwxa6aal,Oregon Crusaders,GE2,World Class,8,0.1072,-0.015,0.0536,0.2697,-0.4214,0.6358,0.5434,0.625,0.3975,"2014,2015,2016,2017"
judge_corps_caption,k-weirich-1,Kyle Weirich,001j000000iwwslaal,7th Regiment,MA,Open Class,7,0.1149,0.7537,0.0536,0.079,-0.0399,0.2697,0.184,0.7143,1.4545,"2016,2018,2019,2022"
judge_corps_caption,c-moss-1,Chris Moss,001j000000iwxa8aal,Pioneer,VP,World Class,7,-0.1146,0.0506,-0.0535,0.2544,-0.6131,0.3839,0.4951,0.7143,-0.4506,"2013,2014,2017,2018"
judge_corps_caption,l-carlson-1,Lee Carlson,001j000000iwxajaa1,Troopers,GE1,World Class,8,-0.1068,0.2655,-0.0534,0.1736,-0.4471,0.2335,0.3441,0.5,-0.615,"2013,2015,2016"
judge_corps_caption,d-niebauer-1,Dan Niebauer,001j000000iwx97aad,Colt Cadets,VA,Open Class,6,0.1246,0.6283,0.0534,0.1594,-0.1878,0.437,0.3015,0.6667,0.7817,"2015,2017"
judge_corps_caption,b-brahan-1,Beverly Brahan,001j000000iwxa7aal,Pacific Crest,GE1,World Class,5,0.1387,0.5082,0.0533,0.1077,-0.0724,0.3498,0.2236,0.8,1.2876,"2023,2024"
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000iwx98aad,Colts,CG,World Class,16,0.0798,0.225,0.0532,0.2178,-0.347,0.5067,0.6401,0.8125,0.3667,"2015,2017,2018,2019,2022"
judge_corps_caption,r-saucedo-1,Richard Saucedo,001j000000iwx9paad,Gold,GE2,Open Class,6,0.1241,0.2982,0.0532,0.1769,-0.2225,0.4708,0.3172,0.6667,0.7018,"2017,2019"
judge_corps_caption,d-orser-1,David Orser,001j000000iwwslaal,7th Regiment,MB,Open Class,5,0.1382,0.4371,0.0532,0.4355,-0.7154,0.9919,0.7812,0.6,0.3174,"2018,2019"
judge_corps_caption,j-sturgeon-1,Jim Sturgeon,001j000000iwx97aad,Colt Cadets,VA,Open Class,7,-0.1138,0.5077,-0.0531,0.5865,-1.2633,1.0357,0.919,0.8571,-0.194,"2013,2016,2017"
judge_corps_caption,s-calhoun-1,Steve Calhoun,001j000000iwx97aad,Colt Cadets,MA,Open Class,6,0.1237,0.5184,0.053,0.3715,-0.6044,0.8518,0.8002,0.5,0.333,"2015,2016,2017,2018"
judge_corps_caption,c-dillon-1,Christine Dillon,001j000000iwxa2aal,Louisiana Stars,CG,Open Class,5,-0.1378,0.6648,-0.053,0.4437,-1.0074,0.7319,0.8099,0.4,-0.3105,"2016,2018"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwwsoaal,Blue Knights,CG,World Class,12,0.0881,0.0839,0.0529,0.1564,-0.2185,0.3947,0.4764,0.5,0.5633,"2013,2014,2015,2016,2017,2018"
judge_corps_caption,r-rodriguez-1,Rick Rodriguez,001j000000i6lenaa3,Madison Scouts,MP,World Class,5,-0.1374,-0.1262,-0.0529,0.2779,-0.6821,0.4072,0.4173,0.4,-0.4946,2014
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000iwwsoaal,Blue Knights,VP,World Class,8,-0.1058,0.0492,-0.0529,0.3002,-0.6941,0.4825,0.614,0.75,-0.3524,"2015,2017,2022,2023,2024,2025"
judge_corps_caption,k-young-1,Kyle Young,001j000000iwxaeaa1,The Academy,GE2,World Class,5,0.1376,0.4135,0.0529,0.1378,-0.1324,0.4076,0.2501,0.6,0.9987,"2019,2022,2024"
judge_corps_caption,g-oliviero-1,George Oliviero,001j000000h3xrnaav,Phantom Regiment,GE1,World Class,7,-0.1131,-0.6853,-0.0528,0.71,-1.5047,1.2785,1.1343,0.7143,-0.1593,"2013,2014,2015,2017,2018,2019,2023"
judge_corps_caption,p-mcgarr-1,Paul McGarr,001j000000iwwsraal,Bluecoats,MB,World Class,26,-0.0689,-0.0882,-0.0527,0.2667,-0.5916,0.4539,0.7517,0.8462,-0.2582,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000iwxa3aal,Mandarins,VP,World Class,10,-0.0948,0.0897,-0.0527,0.3634,-0.807,0.6174,0.6026,0.7,-0.2608,"2015,2017,2019,2023,2024,2025"
judge_corps_caption,t-wingate-1,Travis Wingate,001j000000iwxajaa1,Troopers,VA,World Class,5,0.1371,0.5574,0.0527,0.0712,-0.0024,0.2766,0.1731,0.8,1.9259,"2023,2024,2025"
judge_corps_caption,g-markham-1,Garland Markham,001j000000i6lenaa3,Madison Scouts,MA,World Class,6,0.1227,0.3708,0.0526,0.1966,-0.2626,0.5079,0.4157,0.6667,0.6241,"2014,2016,2017"
judge_corps_caption,m-thompson-1,Michael Thompson,001j000000iwwsraal,Bluecoats,VP,World Class,7,0.1125,0.4855,0.0525,0.1027,-0.0887,0.3137,0.2297,0.8571,1.0957,"2013,2014,2018,2022"
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000iwwsraal,Bluecoats,VP,World Class,12,0.0876,0.2332,0.0525,0.1146,-0.1371,0.3123,0.3447,0.6667,0.7639,"2014,2016,2017,2019,2022,2023,2025"
judge_corps_caption,j-webb-1,Jay Webb,001j000000i6kfgaan,The Cadets,GE2,World Class,8,0.105,-0.07,0.0525,0.4099,-0.6985,0.9085,0.769,0.75,0.256,"2015,2019,2022,2023"
judge_corps_caption,t-pierce-1,Tim Pierce,001j000000iwwsraal,Bluecoats,VA,World Class,6,0.1225,0.3926,0.0525,0.1116,-0.0961,0.3412,0.2395,0.6667,1.0981,"2022,2023,2024,2025"
judge_corps_caption,g-boulden-1,George Boulden,001j000000iwwsqaal,Blue Stars,MB,World Class,8,-0.1047,0.2093,-0.0524,0.0839,-0.2691,0.0596,0.1763,0.375,-1.249,"2013,2015,2016,2017,2018"
judge_corps_caption,c-nelson-1,Carl Nelson,001j000000iwx9uaad,Impulse,VP,Open Class,16,0.0785,0.2692,0.0523,0.2726,-0.4557,0.6127,0.8567,0.625,0.288,"2013,2014,2016,2017,2019,2022,2023,2024"
judge_corps_caption,j-rhodes-1,Jodie Rhodes,001j000000iwwssaal,Boston Crusaders,GE2,World Class,11,0.0903,0.4843,0.0523,0.0955,-0.0969,0.2775,0.2184,0.4545,0.9456,"2022,2023,2024,2025"
judge_corps_caption,m-griffin-1,Marty Griffin,001j000000i6lenaa3,Madison Scouts,MP,World Class,19,0.0742,0.2957,0.0522,0.1371,-0.1945,0.3428,0.3979,0.5789,0.5412,"2013,2014,2015,2017,2018,2019,2025"
judge_corps_caption,m-turner-1,Michael Turner,001j000000iwxa7aal,Pacific Crest,CG,World Class,15,-0.0801,0.0932,-0.0522,0.1612,-0.396,0.2358,0.5114,0.4,-0.497,"2013,2014,2015,2016,2017,2018,2023,2024,2025"
judge_corps_caption,p-furnari-1,Peter Furnari,001j000000iwx99aad,Columbians,MP,Open Class,5,0.1355,0.0141,0.0521,0.4406,-0.7281,0.9991,0.7383,0.8,0.3075,"2017,2024,2025"
judge_corps_caption,c-raichle-1,Chris Raichle,001j000000iwx91aad,Carolina Crown,CG,World Class,11,0.09,0.3402,0.0521,0.0513,-0.0106,0.1906,0.1401,0.7273,1.7536,"2017,2018,2019,2022,2024"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000i6lenaa3,Madison Scouts,GE2,World Class,9,0.0983,-0.0996,0.052,0.3304,-0.5493,0.7459,0.8486,0.6667,0.2975,"2013,2014,2016,2017,2018,2024"
judge_corps_caption,j-howell-1,John Howell,001j000000iwwsoaal,Blue Knights,VP,World Class,6,-0.1214,-0.0115,-0.052,0.6927,-1.479,1.2363,1.057,0.8333,-0.1752,"2015,2016,2018,2023"
judge_corps_caption,c-romanowski-1,Chris Romanowski,001j000000i6i9saav,Blue Devils,MA,World Class,16,-0.0779,0.0731,-0.052,0.2123,-0.494,0.3381,0.4744,0.6875,-0.3671,"2018,2019,2023,2024,2025"
judge_corps_caption,m-teal-1,Mark Teal,001j000000iwx9aaat,Crossmen,MP,World Class,7,0.1112,0.4158,0.0519,0.1955,-0.2719,0.4944,0.4333,0.7143,0.5691,"2017,2018,2019,2024,2025"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwwsoaal,Blue Knights,GE1,World Class,10,-0.0933,0.0884,-0.0519,0.1353,-0.3585,0.1719,0.3348,0.5,-0.6898,"2019,2022,2023,2024,2025"
judge_corps_caption,m-thompson-1,Michael Thompson,001j000000iwx93aad,Seattle Cascades,VP,World Class,6,-0.1209,0.2535,-0.0518,0.1533,-0.4214,0.1796,0.3179,0.1667,-0.7885,"2013,2018,2019"
judge_corps_caption,r-greenwell-1,Randy Greenwell,001j000000iwx9waad,Jersey Surf,GE2,World Class,8,0.1037,-0.2427,0.0518,0.2718,-0.4291,0.6364,0.668,0.625,0.3813,"2013,2014,2015,2017,2022"
judge_corps_caption,g-markham-1,Garland Markham,001j000000iwxafaa1,The Cavaliers,MA,World Class,10,0.0929,0.3601,0.0516,0.093,-0.0894,0.2752,0.2305,0.5,0.9985,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,a-lo-1,Albert Lo,001j000000iwx98aad,Colts,GE2,World Class,6,0.1204,0.3572,0.0516,0.1295,-0.1335,0.3742,0.2501,0.6667,0.9293,"2014,2018,2019,2022"
judge_corps_caption,a-combites-1,Andy Combites,001j000000iwx9saad,Guardians,GE1,Open Class,5,0.1342,0.747,0.0516,0.1818,-0.2222,0.4906,0.3709,0.8,0.7381,"2017,2018,2019,2022"
judge_corps_caption,a-lo-1,Albert Lo,001j000000iwxafaa1,The Cavaliers,MB,World Class,14,-0.0809,0.0313,-0.0515,0.4019,-0.8686,0.7068,0.6979,0.7857,-0.2012,"2013,2014,2015,2018,2019"
judge_corps_caption,m-mullinix-1,Max Mullinix,001j000000iwwsqaal,Blue Stars,MP,World Class,5,0.134,0.2557,0.0515,0.2723,-0.3997,0.6676,0.5378,0.6,0.492,"2014,2015"
judge_corps_caption,m-waymire-1,Mark Waymire,001j000000iwwsqaal,Blue Stars,MA,World Class,5,0.134,0.772,0.0515,0.0945,-0.0512,0.3192,0.1959,0.8,1.418,"2016,2017,2018,2019"
judge_corps_caption,m-waymire-1,Mark Waymire,001j000000iwx9aaat,Crossmen,GE2,World Class,9,0.0973,0.4343,0.0515,0.0978,-0.0944,0.289,0.2229,0.6667,0.995,"2016,2017,2022,2023"
judge_corps_caption,m-turner-1,Michael Turner,001j000000i6kalaa3,Blue Devils C,VP,Open Class,5,-0.134,-0.2581,-0.0515,0.6692,-1.4456,1.1775,1.2346,0.4,-0.2003,"2017,2018,2022,2025"
judge_corps_caption,d-padilla-1,Damon Padilla,001j000000iwxa7aal,Pacific Crest,GE1,World Class,9,-0.0973,0.0308,-0.0515,0.4861,-1.05,0.8553,0.7807,0.8889,-0.2002,"2019,2022,2023,2024,2025"
judge_corps_caption,j-bell-1,John Bell,001j000000i6kfgaan,The Cadets,GE2,World Class,18,-0.0742,0.0756,-0.0514,0.2647,-0.593,0.4446,0.5554,0.6667,-0.2803,"2013,2015,2016,2017,2018,2019,2022"
judge_corps_caption,m-turner-1,Michael Turner,001j000000i6kfgaan,The Cadets,VP,World Class,16,0.0768,0.2239,0.0512,0.0909,-0.1014,0.2551,0.2477,0.5625,0.8452,"2013,2014,2015,2016,2017,2018,2023"
judge_corps_caption,c-phillips-1,Chester Phillips,001j000000iwwsraal,Bluecoats,GE2,World Class,6,-0.1195,0.1126,-0.0512,0.0819,-0.2801,0.0411,0.2023,0.1667,-1.4579,"2013,2018,2019,2023,2025"
